% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=336720, Mon May 26 09:51:33 2025, <python>{}</python>
1 160 0.983843990632435 1.0000333338888951 0.0021863992587975913 2.1863992587975913e-03 0.0032382287232778167 0.003600620756464473 2.2711216303428206e-07   
2 320 0.9447781342058221 1.8380655497148166 0.0021863992587975913 2.2215682271830230e-03 0.0032382569714273913 0.0034557670195878507 2.23301176827213e-05   
3 480 1.0184361307219276 3.6075299908044207 0.0021679732442563622 2.1679732442563622e-03 0.0032184812741670745 0.0036372722492310186 6.452110614695679e-05   
4 640 1.0272516101667628 8.954128784629047 0.002161606011449518 2.1616060114495179e-03 0.0031646253760351205 0.0037955365223494232 0.0003016247397609837   
5 800 1.0475623909868101 25.4911652332375 0.002161606011449518 2.1616640575082002e-03 0.0028388370559654964 0.003804814286928413 0.0007053822999855712   
6 960 1.0430916284680691 29.747279735469913 0.00213966463836394 2.1396646383639402e-03 0.002677108520071406 0.0037402751625134167 0.0006790816072460687   
7 1120 1.21919395920305 32.78986329631154 0.002065948200912267 2.0659482009122670e-03 0.002596844900088672 0.0037842388356640693 0.000696268089518534   
8 1280 1.2135559394151945 39.37336290199761 0.002065948200912267 2.0747281188099220e-03 0.0027285007790247154 0.0038080305526768973 0.0007396597940002758   
9 1440 1.351446058939991 43.685183348681626 0.0020368143973349597 2.0368143973349597e-03 0.002536355914229982 0.0036941273307268653 0.0007254996867636569   
10 1600 1.5801368033441519 54.85046941597023 0.0020368143973349597 2.0476674363982010e-03 0.0024714122590123702 0.0036881760679301993 0.0009158325055981494   
11 1760 1.9382083245167232 72.93694716784667 0.0019928731257120524 1.9928731257120524e-03 0.0024226659459567557 0.003654045551252353 0.0006649500369055434   
12 1920 2.2510401402461344 131.4202982188124 0.0019521111789876676 1.9521111789876676e-03 0.0023652475780185905 0.003732360447865494 0.0007795017095577955   
13 2080 2.657633497588693 181.1558687525332 0.0019521111789876676 1.9572973366902033e-03 0.0022330602094995096 0.0036533440962483255 0.0006414100790521405   
14 2240 3.289992897348215 327.13427733945485 0.0019521111789876676 1.9548738063151104e-03 0.0020704861033941334 0.0032096323677372703 0.0001702809461371405   
15 2400 3.732069081284617 432.7801444919448 0.0019484035002474381 1.9484035002474381e-03 0.0020400120905434667 0.0025945347162452895 0.00010888919674514668   
16 2560 3.840726787516447 537.4303446625775 0.001946696105257615 1.9466961052576151e-03 0.0019915594387556806 0.0023816251625625663 6.249394240795143e-05   
17 2720 3.491718781810593 523.3946566822189 0.0019455503901645932 1.9455503901645932e-03 0.00196485419326867 0.002054724008859859 2.6397967253107956e-05   
18 2880 3.65053211227699 435.62986214321995 0.0019451563324282513 1.9451563324282513e-03 0.0019502513426587912 0.001984428933918751 6.167937900771001e-06   
19 3040 3.367316652136171 382.69227327089516 0.0019451253715978866 1.9451253715978866e-03 0.0019471220695975455 0.0019640829545345324 2.9053931618261072e-06   
20 3200 3.114401483623101 444.51023773545387 0.0019450478614011853 1.9450478614011853e-03 0.0019456376573953435 0.0019517980943431574 7.393972813183377e-07   
21 3360 2.9099610946906376 488.15369038082105 0.0019450434337691558 1.9450434337691558e-03 0.0019452287575689427 0.0019464295501817018 2.432025491261574e-07   
22 3520 2.9762589878363634 425.79971675946763 0.0019450357348239496 1.9450357348239496e-03 0.0019450940100171987 0.0019454928660653057 7.773392007469002e-08   
23 3680 2.8848210426570966 368.7452184916349 0.0019450336255109 1.9450336255108999e-03 0.0019450529286700344 0.0019451771208975482 2.7713432699952648e-08   
24 3840 2.680520453923739 375.89722198282664 0.0019450336217500946 1.9450336217500946e-03 0.0019450388238326606 0.001945083491541917 7.1602133161399045e-09   
25 4000 2.5860405819500745 390.32168258735544 0.0019450336126704978 1.9450336126704978e-03 0.0019450349939112515 0.0019450437283440932 1.9582616919092827e-09   
26 4160 2.6600546804093526 368.1366314165303 0.0019450335781495145 1.9450335781495145e-03 0.0019450340696406728 0.0019450357587553792 6.862748863113721e-10   
27 4320 2.686337094798789 414.4557023571654 0.0019450335583662771 1.9450335583662771e-03 0.0019450336915981246 0.0019450345843006367 1.7239824390107017e-10   
28 4480 2.5313807179251575 540.9102034100748 0.0019450335562993736 1.9450335562993736e-03 0.0019450335826707128 0.001945033777439509 3.5193745487327455e-11   
29 4640 2.4923171938858695 416.7498973212287 0.0019450335553085295 1.9450335553085295e-03 0.0019450335622246805 0.0019450335947405726 1.0296214835586737e-11   
30 4800 2.369665799222691 362.20961490428493 0.0019450335553085295 1.9450335553117945e-03 0.0019450335566650228 0.0019450335633664551 1.5448248149446675e-12   
31 4960 2.523163743273457 321.8716572677699 0.0019450335552734603 1.9450335552734603e-03 0.0019450335556282497 0.0019450335586762633 5.124516262722256e-13   
32 5120 2.4853181492332386 162.3036033637311 0.0019450335552734603 1.9450335552771241e-03 0.0019450335555451367 0.0019450335576770151 2.5560825157866507e-13   
33 5280 2.426660811648576 143.3238362552176 0.0019450335552613734 1.9450335552613734e-03 0.0019450335555417958 0.0019450335568730094 1.3943121830728433e-13   
34 5440 2.2792091003689388 149.18473185395328 0.0019450335552613734 1.9450335552722601e-03 0.0019450335555323617 0.001945033557506146 1.9089547650952277e-13   
35 5600 2.3225244536894136 128.50940584099723 0.0019450335552613734 1.9450335552613812e-03 0.0019450335555313966 0.0019450335563426006 1.4162369194048452e-13   
36 5760 2.235544506064597 105.27116073560339 0.0019450335552613734 1.9450335552632938e-03 0.0019450335555244952 0.0019450335563670192 1.7183953912591754e-13   
